start,end
1785,34
1785,78
1785,1693
1785,1312
1785,1614
1785,251
1785,905
1785,931
1785,966
1786,238
1786,1590
1786,907
1786,1132
1786,1168
1786,1739
1786,1856
1786,2
1786,158
1786,1265
1786,1495
1786,341
1786,172
1786,229
1786,991
1786,445
1786,179
1786,1862
1786,1572
1787,1754
1787,1471
1787,298
1787,458
1787,1900
1787,295
1787,1105
1787,1205
1787,9
1787,116
1787,1384
1787,1316
1787,1389
1787,132
1787,764
1787,595
1787,1115
1787,277
1787,539
1787,191
1788,1596
1788,1605
1788,1611
1788,1619
1788,1628
1788,1637
1788,1643
1788,1647
1788,1657
1788,1666
1788,1671
1788,1682
1788,1689
1788,1700
1788,1709
1788,1720
1788,1723
1788,1729
1788,1734
1788,1738
1788,1742
1788,1750
1788,1770
1788,1781
1788,1795
1788,1825
1788,1829
1788,293
1788,1072
1788,1242
1788,401
1788,1588
1788,1845
1788,1063
1788,1386
1788,1546
1788,1638
1788,123
1788,1277
1788,1382
1788,1385
1788,1251
1788,1281
1788,99
1788,1783
1788,255
1789,1247
1789,1371
1789,1869
1789,1872
1789,1298
1789,1663
1789,1694
1789,1705
1789,1377
1789,1690
1789,1852
1789,82
1789,1255
1789,1744
1789,1865
1789,1903
1789,1648
1789,143
1789,211
1789,743
1789,110
1789,960
1789,967
1789,1069
1790,698
1790,1554
1790,1564
1790,1571
1790,1578
1790,1589
1790,1602
1790,1608
1790,1613
1790,1623
1790,1631
1790,1639
1790,1644
1790,1652
1790,1659
1790,1667
1790,1675
1790,1684
1790,1692
1790,1703
1790,1713
1790,1721
1790,1725
1790,1751
1790,1765
1790,1773
1790,1778
1790,1806
1790,1813
1790,558
1790,260
1790,515
1790,857
1790,901
1790,809
1790,1500
1790,41
1790,150
1790,1038
1790,1274
1790,1858
1790,654
1791,1560
1791,1727
1791,1222
1791,527
1791,1214
1791,1408
1791,1037
1791,169
1791,1837
1791,57
1791,102
1791,1070
1791,1007
1791,432
1791,1893
1791,1772
1791,182
1791,526
1791,147
1791,198
1791,1355
1791,466
1791,722
1791,134
1792,1088
1792,1668
1792,4
1792,1811
1792,1838
1792,1562
1792,1570
1792,1586
1792,1736
1792,1699
1792,117
1792,408
1792,136
1792,1379
1792,1768
1792,180
1792,1025
1792,1732
1792,39
1792,224
1792,43
1792,192
1792,93
1792,1417
1792,1784
1792,231
1792,348
1792,936
1792,1673
1792,1009
1792,163
1792,0
1792,79
1792,1463
1792,246
1792,1493
1792,36
1792,1414
1792,213
1792,637
1792,50
1792,244
1792,1860
1792,1035
1792,1043
1792,1049
1792,1058
1792,1067
1792,1077
1792,1090
1792,1095
1792,1101
1792,1110
1792,1119
1792,1130
1792,1137
1792,1143
1792,1150
1792,1156
1792,1161
1792,1165
1792,1174
1792,1180
1792,1187
1792,1202
1792,1223
1792,1235
1792,1271
1792,1278
1792,1284
1792,1308
1792,790
1792,800
1792,810
1792,816
1792,827
1792,839
1792,844
1792,852
1792,861
1792,872
1792,880
1792,886
1792,893
1792,897
1792,908
1792,919
1792,924
1792,933
1792,940
1792,947
1792,952
1792,961
1792,978
1792,984
1792,1000
1792,1005
1792,1019
1792,1026
1792,1033
1792,1054
1792,1084
1792,1107
1793,945
1793,175
1793,456
1793,183
1793,1462
1793,1555
1793,1388
1793,216
1793,1393
1793,414
1793,1467
1793,1477
1793,1498
1793,1504
1794,1626
1794,1636
1794,1641
1794,1646
1794,1655
1794,1665
1794,1670
1794,1681
1794,1688
1794,1697
1794,1707
1794,1718
1794,1722
1794,1726
1794,1733
1794,1737
1794,1741
1794,1746
1794,1748
1794,1752
1794,1758
1794,1769
1794,1812
1794,1815
1794,1824
1794,1839
1794,1842
1794,294
1794,274
1794,798
1794,1542
1794,1826
1794,23
1794,1111
1794,221
1794,1398
1794,1472
1794,201
1794,207
1794,120
1794,1632
1794,1906
1794,1299
1794,1677
1794,1125
1794,1448
1794,337
1794,1529
1794,485
1794,1061
1795,1596
1795,1605
1795,1611
1795,1619
1795,1628
1795,1637
1795,1643
1795,1647
1795,1657
1795,1666
1795,1671
1795,1682
1795,1689
1795,1700
1795,1709
1795,1720
1795,1723
1795,1729
1795,1734
1795,1738
1795,1742
1795,1750
1795,1770
1795,1781
1795,1788
1795,1825
1795,1829
1795,293
1795,1072
1795,1242
1795,401
1795,1588
1795,1845
1795,1063
1795,1386
1795,1546
1795,1638
1795,123
1795,1277
1795,1382
1795,1385
1795,1251
1795,1281
1795,99
1795,1783
1795,255
1796,6
1796,241
1796,1279
1796,239
1796,728
1796,850
1796,891
1796,1501
1796,377
1796,671
1796,682
1796,1060
1796,1615
1796,1089
1796,1129
1796,1173
1796,1266
1796,281
1796,529
1796,331
1797,85
1797,1217
1797,1297
1797,1873
1797,990
1797,1183
1797,77
1797,1896
1797,570
1797,1340
1797,1525
1797,1579
1797,971
1797,1516
1797,1440
1797,373
1798,97
1798,332
1798,1876
1798,561
1798,594
1798,1159
1798,3
1798,899
1798,911
1798,922
1798,927
1798,146
1798,865
1798,876
1798,928
1798,1149
1798,1470
1798,1691
1798,942
1798,1553
1798,1400
1798,1407
1798,1413
1798,1421
1798,1426
1798,1431
1798,1436
1798,1441
1798,1449
1798,1452
1798,1460
1798,1469
1798,1479
1798,1486
1798,1492
1798,1499
1798,1505
1798,1509
1798,1514
1798,1520
1798,1523
1798,1530
1798,1536
1798,1563
1798,1587
1798,1622
1798,1630
1798,1674
1798,1701
1798,1853
1798,35
1798,95
1798,992
1798,999
1798,1358
1798,1868
1798,144
1798,896
1798,494
1798,65
1798,1167
1798,173
1798,1524
1798,1874
1798,62
1798,1333
1798,1847
1798,1867
1798,381
1798,457
1799,742
1799,234
1799,278
1799,903
1799,197
1799,689
1799,1387
1799,554
1799,574
1799,1678
1799,1339
1800,60
1800,28
1800,399
1800,1186
1800,1702
1800,829
1801,67
1801,91
1801,261
1801,467
1801,1017
1801,974
1801,980
1801,1844
1801,11
1801,542
1801,552
1801,562
1801,575
1801,585
1801,596
1801,607
1801,617
1801,628
1801,640
1801,651
1801,662
1801,673
1801,683
1801,695
1801,702
1801,709
1801,717
1801,730
1801,740
1801,747
1801,756
1801,815
1801,824
1801,837
1801,851
1801,859
1801,262
1801,1549
1801,1558
1801,1565
1801,1575
1801,1583
1801,1594
1801,1603
1801,1609
1801,1617
1801,1625
1801,1634
1801,1640
1801,1645
1801,1654
1801,1664
1801,1669
1801,1680
1801,1687
1801,1696
1801,1706
1801,1717
1801,1745
1801,1762
1801,1767
1801,1777
1801,1780
1801,1785
1801,1803
1801,1597
1801,1861
1801,195
1801,720
1801,89
1801,1894
1801,34
1801,78
1801,1693
1801,1312
1801,1614
1801,251
1801,905
1801,931
1801,966
1802,583
1802,1195
1802,1885
1802,1396
1802,1890
1802,219
1802,693
1802,701
1802,1754
1802,293
1802,1072
1803,262
1803,1549
1803,1558
1803,1565
1803,1575
1803,1583
1803,1594
1803,1603
1803,1609
1803,1617
1803,1625
1803,1634
1803,1640
1803,1645
1803,1654
1803,1664
1803,1669
1803,1680
1803,1687
1803,1696
1803,1706
1803,1717
1803,1745
1803,1762
1803,1767
1803,1777
1803,1780
1803,1785
1803,67
1803,91
1803,261
1803,467
1803,1017
1803,974
1803,980
1803,1844
1803,11
1803,542
1803,552
1803,562
1803,575
1803,585
1803,596
1803,607
1803,617
1803,628
1803,640
1803,651
1803,662
1803,673
1803,683
1803,695
1803,702
1803,709
1803,717
1803,730
1803,740
1803,747
1803,756
1803,815
1803,824
1803,837
1803,851
1803,859
1803,1597
1803,1861
1803,195
1803,720
1803,89
1803,1894
1803,1801
1803,34
1803,78
1803,1693
1803,1312
1803,1614
1803,251
1803,905
1803,931
1803,966
1804,16
1804,400
1804,641
1804,825
1804,768
1804,863
1804,1016
1804,1544
1804,264
1804,1656
1805,61
1805,733
1805,1779
1805,1418
1805,870
1805,165
1805,1877
1805,1888
1805,111
1805,601
1805,290
1805,926
1805,1840
1805,284
1805,319
1805,1474
1805,712
1805,477
1806,698
1806,1554
1806,1564
1806,1571
1806,1578
1806,1589
1806,1602
1806,1608
1806,1613
1806,1623
1806,1631
1806,1639
1806,1644
1806,1652
1806,1659
1806,1667
1806,1675
1806,1684
1806,1692
1806,1703
1806,1713
1806,1721
1806,1725
1806,1751
1806,1765
1806,1773
1806,1778
1806,1790
1806,1813
1806,558
1806,260
1806,515
1806,857
1806,901
1806,809
1806,1500
1806,41
1806,150
1806,1038
1806,1274
1806,1858
1806,654
1807,412
1807,802
1807,1135
1807,970
1807,977
1807,982
1807,989
1807,998
1807,1004
1807,1010
1807,1018
1807,1022
1807,1031
1807,1036
1807,1044
1807,1052
1807,1059
1807,1068
1807,1079
1807,1091
1807,1097
1807,1104
1807,1114
1807,1122
1807,1176
1807,1182
1807,1189
1807,1194
1807,1208
1807,1216
1807,1257
1807,199
1807,983
1807,1011
1807,1023
1807,105
1807,1850
1807,1487
1807,247
1808,275
1808,118
1808,1502
1808,242
1808,17
1808,128
1808,186
1808,449
1808,546
1808,1087
1808,194
1808,1843
1808,47
1808,137
1808,1539
1808,104
1808,1711
1808,402
1808,517
1808,530
1808,553
1808,563
1808,576
1808,782
1808,44
1808,1051
1808,1884
1808,1771
1808,1380
1808,1346
1808,103
1808,533
1808,1895
1809,269
1809,767
1809,135
1809,155
1809,902
1809,1653
1810,252
1810,1365
1810,1330
1810,1370
1810,1282
1810,126
1810,754
1810,1735
1810,780
1810,573
1810,1030
1810,265
1810,94
1810,167
1810,608
1811,4
1811,1838
1811,208
1811,226
1811,118
1811,1502
1811,1876
1811,161
1811,380
1811,1455
1811,1506
1812,1626
1812,1636
1812,1641
1812,1646
1812,1655
1812,1665
1812,1670
1812,1681
1812,1688
1812,1697
1812,1707
1812,1718
1812,1722
1812,1726
1812,1733
1812,1737
1812,1741
1812,1746
1812,1748
1812,1752
1812,1758
1812,1769
1812,1794
1812,1815
1812,1824
1812,1839
1812,1842
1812,294
1812,274
1812,798
1812,1542
1812,1826
1812,23
1812,1111
1812,221
1812,1398
1812,1472
1812,201
1812,207
1812,120
1812,1632
1812,1906
1812,1299
1812,1677
1812,1125
1812,1448
1812,337
1812,1529
1812,485
1812,1061
1813,698
1813,1554
1813,1564
1813,1571
1813,1578
1813,1589
1813,1602
1813,1608
1813,1613
1813,1623
1813,1631
1813,1639
1813,1644
1813,1652
1813,1659
1813,1667
1813,1675
1813,1684
1813,1692
1813,1703
1813,1713
1813,1721
1813,1725
1813,1751
1813,1765
1813,1773
1813,1778
1813,1790
1813,1806
1813,558
1813,260
1813,515
1813,857
1813,901
1813,809
1813,1500
1813,41
1813,150
1813,1038
1813,1274
1813,1858
1813,654
1814,1008
1814,1835
1814,257
1814,70
1814,24
1814,1109
1814,1782
1814,525
1814,1366
1814,944
1814,650
1814,27
1814,631
1814,997
1814,282
1814,1891
1814,119
1814,1145
1814,1552
1814,324
1814,72
1814,820
1814,1256
1814,303
1814,1172
1814,1420
1814,958
1814,1593
1814,214
1815,1626
1815,1636
1815,1641
1815,1646
1815,1655
1815,1665
1815,1670
1815,1681
1815,1688
1815,1697
1815,1707
1815,1718
1815,1722
1815,1726
1815,1733
1815,1737
1815,1741
1815,1746
1815,1748
1815,1752
1815,1758
1815,1769
1815,1794
1815,1812
1815,1824
1815,1839
1815,1842
1815,294
1815,274
1815,798
1815,1542
1815,1826
1815,23
1815,1111
1815,221
1815,1398
1815,1472
1815,201
1815,207
1815,120
1815,1632
1815,1906
1815,1299
1815,1677
1815,1125
1815,1448
1815,337
1815,1529
1815,485
1815,1061
1816,115
1816,161
1816,380
1816,1455
1816,1506
1816,210
1816,853
1816,1289
1816,1775
1816,391
1816,1285
1816,1897
1816,1003
1816,830
1816,1002
1816,1899
1816,917
1816,1764
1816,1866
1816,307
1816,541
1816,127
1816,476
1816,566
1816,1531
1816,148
1816,1627
1816,1123
1816,181
1816,31
1816,149
1816,1836
1816,1319
1816,385
1816,393
1816,406
1816,416
1816,426
1816,438
1816,451
1816,468
1816,480
1816,491
1816,501
1816,512
1816,523
1816,536
1816,549
1816,559
1816,571
1816,580
1816,592
1816,604
1816,615
1816,623
1816,646
1816,657
1816,688
1816,724
1816,736
1816,76
1816,1039
1816,1045
1816,1053
1816,1062
1816,1071
1816,1083
1816,1092
1816,1098
1816,1106
1816,1116
1816,1124
1816,1133
1816,1139
1816,1146
1816,1153
1816,1160
1816,1163
1816,1169
1816,1178
1816,1185
1816,1191
1816,1199
1816,1211
1816,1230
1816,1246
1816,1259
1816,1264
1816,1287
1816,1324
1816,1424
1816,206
1816,1075
1817,280
1817,1879
1817,209
1817,1403
1817,1429
1817,1433
1817,1481
1817,814
1817,916
1817,1556
1817,69
1817,154
1817,1434
1817,1438
1817,205
1817,1731
1817,739
1817,1197
1817,1672
1817,376
1817,444
1817,1402
1817,1567
1817,1763
1817,1822
1817,101
1817,1318
1817,1756
1817,1776
1817,1304
1817,1508
1817,630
1817,675
1817,14
1817,80
1817,1581
1817,20
1817,18
1817,37
1817,188
1817,270
1817,344
1817,351
1817,356
1817,360
1817,369
1817,379
1817,387
1817,397
1817,409
1817,419
1817,428
1817,443
1817,455
1817,471
1817,484
1817,495
1817,505
1817,516
1817,528
1817,540
1817,606
1817,627
1817,649
1817,660
1817,680
1817,692
1817,738
1817,263
1817,1315
1817,52
1818,987
1818,1234
1818,1241
1818,1249
1818,1260
1818,1270
1818,1276
1818,1283
1818,1288
1818,1292
1818,1295
1818,1303
1818,1306
1818,1313
1818,1321
1818,1325
1818,1331
1818,1338
1818,1341
1818,1343
1818,1350
1818,1353
1818,1364
1818,1373
1818,1383
1818,1392
1818,1406
1818,1412
1818,1468
1818,1716
1818,1892
1818,423
1818,874
1818,882
1818,910
1818,921
1818,1254
1818,13
1818,1859
1818,531
1818,1239
1818,1855
1818,506
1818,113
1818,1240
1818,236
1818,254
1818,273
1818,507
1818,268
1818,1262
1818,223
1818,1086
1818,217
1818,1323
1818,162
1818,142
1818,109
1818,659
1818,670
1818,679
1818,691
1818,700
1818,708
1818,716
1818,727
1818,737
1818,746
1818,755
1818,761
1818,766
1818,774
1818,781
1818,787
1818,797
1818,806
1818,813
1818,821
1818,833
1818,842
1818,858
1818,868
1818,878
1818,890
1818,915
1818,930
1818,988
1818,866
1819,1712
1819,226
1819,33
1819,1854
1819,1601
1819,834
1819,88
1819,185
1819,1621
1819,603
1819,614
1819,622
1819,633
1819,645
1819,656
1819,667
1819,677
1819,687
1819,699
1819,707
1819,715
1819,723
1819,735
1819,744
1819,753
1819,759
1819,765
1819,771
1819,778
1819,786
1819,794
1819,804
1819,819
1819,847
1819,875
1819,884
1819,888
1819,913
1819,955
1819,1094
1819,836
1819,1218
1819,664
1819,791
1819,1704
1819,156
1819,364
1819,1192
1819,218
1819,318
1819,726
1819,597
1819,609
1819,618
1819,629
1819,642
1819,652
1819,663
1819,674
1819,684
1819,696
1819,703
1819,710
1819,718
1819,731
1819,741
1819,748
1819,757
1819,762
1819,770
1819,776
1819,783
1819,789
1819,808
1819,838
1819,869
1819,879
1819,892
1819,932
1819,946
1819,1461
1819,203
1819,300
1819,306
1819,309
1819,313
1819,316
1819,322
1819,327
1819,334
1819,338
1819,342
1819,349
1819,354
1819,358
1819,366
1819,374
1819,384
1819,392
1819,405
1819,415
1819,425
1819,437
1819,450
1819,490
1819,522
1819,548
1819,557
1819,579
1819,613
1819,55
1819,799
1819,1724
1819,1846
1819,200
1819,1541
1819,1227
1819,1757
1820,292
1820,1600
1820,53
1820,92
1820,121
1820,184
1820,906
1820,951
1820,959
1820,459
1820,370
1820,410
1820,1547
1820,46
1820,124
1820,1444
1820,176
1820,187
1820,75
1820,1103
1820,1511
1821,1354
1821,619
1821,1164
1821,1349
1821,713
1821,1480
1821,25
1821,51
1821,227
1821,398
1821,1209
1821,396
1821,1344
1821,56
1821,639
1821,1310
1821,287
1821,1766
1821,1454
1821,1013
1821,42
1821,1196
1821,1830
1821,1841
1821,418
1822,1402
1822,1567
1822,1763
1822,280
1822,1879
1822,209
1822,1403
1822,1429
1822,1433
1822,1481
1822,814
1822,916
1822,1556
1822,69
1822,154
1822,1434
1822,1438
1822,205
1822,1731
1822,739
1822,1197
1822,1672
1822,1817
1822,376
1822,444
1822,101
1822,1318
1822,1756
1822,1776
1822,1304
1822,1508
1822,630
1822,675
1822,14
1822,80
1822,1581
1822,20
1822,18
1822,37
1822,188
1822,270
1822,344
1822,351
1822,356
1822,360
1822,369
1822,379
1822,387
1822,397
1822,409
1822,419
1822,428
1822,443
1822,455
1822,471
1822,484
1822,495
1822,505
1822,516
1822,528
1822,540
1822,606
1822,627
1822,649
1822,660
1822,680
1822,692
1822,738
1822,263
1822,1315
1822,52
1823,439
1823,452
1823,469
1823,481
1823,492
1823,502
1823,513
1823,524
1823,537
1823,550
1823,560
1823,572
1823,581
1823,593
1823,605
1823,616
1823,624
1823,634
1823,647
1823,658
1823,668
1823,678
1823,690
1823,745
1823,772
1823,779
1823,805
1823,848
1823,106
1823,685
1823,243
1823,1649
1823,1415
1823,1482
1823,1651
1824,1626
1824,1636
1824,1641
1824,1646
1824,1655
1824,1665
1824,1670
1824,1681
1824,1688
1824,1697
1824,1707
1824,1718
1824,1722
1824,1726
1824,1733
1824,1737
1824,1741
1824,1746
1824,1748
1824,1752
1824,1758
1824,1769
1824,1794
1824,1812
1824,1815
1824,1839
1824,1842
1824,294
1824,274
1824,798
1824,1542
1824,1826
1824,23
1824,1111
1824,221
1824,1398
1824,1472
1824,201
1824,207
1824,120
1824,1632
1824,1906
1824,1299
1824,1677
1824,1125
1824,1448
1824,337
1824,1529
1824,485
1824,1061
1825,1596
1825,1605
1825,1611
1825,1619
1825,1628
1825,1637
1825,1643
1825,1647
1825,1657
1825,1666
1825,1671
1825,1682
1825,1689
1825,1700
1825,1709
1825,1720
1825,1723
1825,1729
1825,1734
1825,1738
1825,1742
1825,1750
1825,1770
1825,1781
1825,1788
1825,1795
1825,1829
1825,293
1825,1072
1825,1242
1825,401
1825,1588
1825,1845
1825,1063
1825,1386
1825,1546
1825,1638
1825,123
1825,1277
1825,1382
1825,1385
1825,1251
1825,1281
1825,99
1825,1783
1825,255
1826,274
1826,798
1826,1542
1826,294
1826,23
1826,1111
1826,221
1826,1398
1826,1472
1826,201
1826,207
1826,120
1826,1632
1826,1906
1826,1299
1826,1677
1826,1125
1826,1448
1826,337
1826,1529
1826,1626
1826,1636
1826,1641
1826,1646
1826,1655
1826,1665
1826,1670
1826,1681
1826,1688
1826,1697
1826,1707
1826,1718
1826,1722
1826,1726
1826,1733
1826,1737
1826,1741
1826,1746
1826,1748
1826,1752
1826,1758
1826,1769
1826,1794
1826,1812
1826,1815
1826,1824
1826,1839
1826,1842
1826,485
1826,1061
1827,81
1827,1253
1827,222
1827,1029
1828,729
1828,83
1828,626
1828,1334
1828,302
1828,775
1828,382
1828,388
1828,403
1828,411
1828,420
1828,430
1828,446
1828,460
1828,474
1828,486
1828,498
1828,508
1828,518
1828,532
1828,543
1828,555
1828,564
1828,577
1828,587
1828,598
1828,610
1828,620
1828,643
1828,653
1828,711
1828,721
1828,732
1828,801
1828,1559
1828,286
1828,1747
1828,232
1828,1881
1828,139
1828,1510
1828,1662
1828,1606
1828,276
1828,1714
1828,152
1828,1875
1828,230
1828,346
1828,1141
1828,212
1828,1113
1828,1907
1828,45
1828,843
1828,1831
1828,138
1828,8
1828,751
1828,1179
1828,1660
1828,795
1828,291
1828,1537
1828,565
1828,823
1828,10
1828,835
1829,1596
1829,1605
1829,1611
1829,1619
1829,1628
1829,1637
1829,1643
1829,1647
1829,1657
1829,1666
1829,1671
1829,1682
1829,1689
1829,1700
1829,1709
1829,1720
1829,1723
1829,1729
1829,1734
1829,1738
1829,1742
1829,1750
1829,1770
1829,1781
1829,1788
1829,1795
1829,1825
1829,293
1829,1072
1829,1242
1829,401
1829,1588
1829,1845
1829,1063
1829,1386
1829,1546
1829,1638
1829,123
1829,1277
1829,1382
1829,1385
1829,1251
1829,1281
1829,99
1829,1783
1829,255
1830,1841
1830,1354
1830,619
1830,1164
1830,1349
1830,713
1830,1480
1830,25
1830,51
1830,227
1830,398
1830,1209
1830,396
1830,1344
1830,56
1830,639
1830,1310
1830,287
1830,1766
1830,1454
1830,1821
1830,1013
1830,42
1830,1196
1830,418
1831,45
1831,843
1831,729
1831,83
1831,626
1831,1334
1831,302
1831,775
1831,382
1831,388
1831,403
1831,411
1831,420
1831,430
1831,446
1831,460
1831,474
1831,486
1831,498
1831,508
1831,518
1831,532
1831,543
1831,555
1831,564
1831,577
1831,587
1831,598
1831,610
1831,620
1831,643
1831,653
1831,711
1831,721
1831,732
1831,801
1831,1559
1831,1828
1831,286
1831,1747
1831,232
1831,1881
1831,139
1831,1510
1831,1662
1831,1606
1831,276
1831,1714
1831,152
1831,1875
1831,230
1831,346
1831,1141
1831,212
1831,1113
1831,1907
1831,138
1831,8
1831,751
1831,1179
1831,1660
1831,795
1831,291
1831,1537
1831,565
1831,823
1831,10
1831,835
1832,15
1832,1427
1832,1591
1832,1361
1832,1367
1832,1374
1832,1378
1832,1390
1832,1395
1832,1401
1832,1409
1832,1416
1832,1422
1832,1428
1832,1432
1832,1437
1832,1443
1832,1450
1832,1456
1832,1464
1832,1473
1832,1483
1832,1489
1832,1521
1832,1532
1832,1538
1832,1548
1832,1557
1832,1574
1832,1582
1832,1616
1832,1624
1832,1633
1832,586
1832,972
1832,1267
1832,151
1832,1056
1832,48
1832,389
1832,421
1832,433
1832,463
1832,588
1833,174
1833,58
1833,96
1833,249
1833,636
1833,1118
1833,1478
1833,323
1833,328
1833,335
1833,339
1833,343
1833,350
1833,355
1833,359
1833,367
1833,375
1833,386
1833,395
1833,407
1833,417
1833,427
1833,441
1833,454
1833,470
1833,482
1833,493
1833,504
1833,514
1833,538
1833,551
1833,582
1833,625
1833,635
1833,669
1833,725
1833,488
1833,38
1833,1573
1833,166
1833,1658
1834,1886
1834,1889
1834,860
1834,1458
1834,1465
1834,1475
1834,1484
1834,1490
1834,1496
1834,1503
1834,1507
1834,1512
1834,1518
1834,1522
1834,1527
1834,1534
1834,1540
1834,1550
1834,1561
1834,1568
1834,1576
1834,1584
1834,1595
1834,1604
1834,1610
1834,1618
1834,1642
1834,1698
1834,1708
1834,1719
1834,1728
1834,1753
1834,1759
1834,145
1834,962
1834,986
1834,1047
1834,49
1834,266
1834,440
1834,453
1834,503
1834,1394
1834,1212
1834,193
1834,64
1834,812
1834,371
1834,177
1834,1356
1834,436
1834,1171
1834,497
1834,1898
1834,749
1834,935
1834,107
1834,32
1834,472
1834,496
1835,1008
1835,1814
1835,257
1835,70
1835,24
1835,1109
1835,1782
1835,525
1835,1366
1835,944
1835,650
1835,27
1835,631
1835,997
1835,282
1835,1891
1835,119
1835,1145
1835,1552
1835,324
1835,72
1835,820
1835,1256
1835,303
1835,1172
1835,1420
1835,958
1835,1593
1835,214
1836,161
1836,380
1836,1455
1836,1506
1836,210
1836,853
1836,1289
1836,1775
1836,391
1836,1285
1836,1897
1836,1003
1836,830
1836,1002
1836,1899
1836,115
1836,1816
1836,917
1836,1764
1836,1866
1836,307
1836,541
1836,127
1836,476
1836,566
1836,1531
1836,148
1836,1627
1836,1123
1836,181
1836,31
1836,149
1836,1319
1836,385
1836,393
1836,406
1836,416
1836,426
1836,438
1836,451
1836,468
1836,480
1836,491
1836,501
1836,512
1836,523
1836,536
1836,549
1836,559
1836,571
1836,580
1836,592
1836,604
1836,615
1836,623
1836,646
1836,657
1836,688
1836,724
1836,736
1836,76
1836,1039
1836,1045
1836,1053
1836,1062
1836,1071
1836,1083
1836,1092
1836,1098
1836,1106
1836,1116
1836,1124
1836,1133
1836,1139
1836,1146
1836,1153
1836,1160
1836,1163
1836,1169
1836,1178
1836,1185
1836,1191
1836,1199
1836,1211
1836,1230
1836,1246
1836,1259
1836,1264
1836,1287
1836,1324
1836,1424
1836,206
1836,1075
1837,169
1837,1560
1837,1727
1837,1222
1837,527
1837,1214
1837,1791
1837,1408
1837,1037
1837,57
1837,102
1837,1070
1837,1007
1837,432
1837,1893
1837,1772
1837,182
1837,526
1837,147
1837,198
1837,1355
1837,466
1837,722
1837,134
1838,4
1838,1811
1838,208
1838,226
1838,118
1838,1502
1838,1876
1838,161
1838,380
1838,1455
1838,1506
1839,1626
1839,1636
1839,1641
1839,1646
1839,1655
1839,1665
1839,1670
1839,1681
1839,1688
1839,1697
1839,1707
1839,1718
1839,1722
1839,1726
1839,1733
1839,1737
1839,1741
1839,1746
1839,1748
1839,1752
1839,1758
1839,1769
1839,1794
1839,1812
1839,1815
1839,1824
1839,1842
1839,294
1839,274
1839,798
1839,1542
1839,1826
1839,23
1839,1111
1839,221
1839,1398
1839,1472
1839,201
1839,207
1839,120
1839,1632
1839,1906
1839,1299
1839,1677
1839,1125
1839,1448
1839,337
1839,1529
1839,485
1839,1061
1840,1779
1840,1418
1840,870
1840,165
1840,1877
1840,1888
1840,111
1840,601
1840,290
1840,926
1840,284
1840,319
1840,1474
1840,61
1840,733
1840,1805
1840,712
1840,477
1841,1830
1841,1354
1841,619
1841,1164
1841,1349
1841,713
1841,1480
1841,25
1841,51
1841,227
1841,398
1841,1209
1841,396
1841,1344
1841,56
1841,639
1841,1310
1841,287
1841,1766
1841,1454
1841,1821
1841,1013
1841,42
1841,1196
1841,418
1842,1626
1842,1636
1842,1641
1842,1646
1842,1655
1842,1665
1842,1670
1842,1681
1842,1688
1842,1697
1842,1707
1842,1718
1842,1722
1842,1726
1842,1733
1842,1737
1842,1741
1842,1746
1842,1748
1842,1752
1842,1758
1842,1769
1842,1794
1842,1812
1842,1815
1842,1824
1842,1839
1842,294
1842,274
1842,798
1842,1542
1842,1826
1842,23
1842,1111
1842,221
1842,1398
1842,1472
1842,201
1842,207
1842,120
1842,1632
1842,1906
1842,1299
1842,1677
1842,1125
1842,1448
1842,337
1842,1529
1842,485
1842,1061
1843,194
1843,118
1843,1502
1843,242
1843,17
1843,275
1843,1808
1843,128
1843,186
1843,449
1843,546
1843,1087
1843,47
1843,137
1843,1539
1843,104
1843,1711
1843,402
1843,517
1843,530
1843,553
1843,563
1843,576
1843,782
1843,44
1843,1051
1843,1884
1843,1771
1843,1380
1843,1346
1843,103
1843,533
1843,1895
1844,67
1844,91
1844,261
1844,467
1844,1017
1844,974
1844,980
1844,11
1844,542
1844,552
1844,562
1844,575
1844,585
1844,596
1844,607
1844,617
1844,628
1844,640
1844,651
1844,662
1844,673
1844,683
1844,695
1844,702
1844,709
1844,717
1844,730
1844,740
1844,747
1844,756
1844,815
1844,824
1844,837
1844,851
1844,859
1844,262
1844,1549
1844,1558
1844,1565
1844,1575
1844,1583
1844,1594
1844,1603
1844,1609
1844,1617
1844,1625
1844,1634
1844,1640
1844,1645
1844,1654
1844,1664
1844,1669
1844,1680
1844,1687
1844,1696
1844,1706
1844,1717
1844,1745
1844,1762
1844,1767
1844,1777
1844,1780
1844,1785
1844,1803
1844,1597
1844,1861
1844,195
1844,720
1844,89
1844,1894
1844,1801
1844,34
1844,78
1844,1693
1844,1312
1844,1614
1844,251
1844,905
1844,931
1844,966
1845,293
1845,1072
1845,1242
1845,401
1845,1596
1845,1605
1845,1611
1845,1619
1845,1628
1845,1637
1845,1643
1845,1647
1845,1657
1845,1666
1845,1671
1845,1682
1845,1689
1845,1700
1845,1709
1845,1720
1845,1723
1845,1729
1845,1734
1845,1738
1845,1742
1845,1750
1845,1770
1845,1781
1845,1788
1845,1795
1845,1825
1845,1829
1845,1588
1845,1063
1845,1386
1845,1546
1845,1638
1845,123
1845,1277
1845,1382
1845,1385
1845,1251
1845,1281
1845,99
1845,1783
1845,255
1846,55
1846,799
1846,1724
1846,226
1846,33
1846,1854
1846,1601
1846,834
1846,88
1846,185
