index,date_index,user_index,date,label,f1,f2,f3,f4,f5,g1,g2
190249,190,DFR0218,27/09/2010 0:00,0,0.05,0.640972222,0,0,0,-1.680421233,-0.206157938
190326,190,FDE0117,27/09/2010 0:00,0,0.345138889,0.806944444,0,0,0,-0.057388116,-2.886474848
190437,190,HXL0968,27/09/2010 0:00,1,0.304861111,0.670138889,0.313194444,0.524305556,1,-0.817214012,-0.582787812
190502,190,JJM0203,27/09/2010 0:00,1,0.297222222,0.725,0.523611111,0.564583333,0,-1.503257394,-0.251548886
190667,190,MLL0598,27/09/2010 0:00,0,0.351388889,0.779166667,0.404861111,0.726388889,0,-0.812441111,-0.586579561
190950,190,VSS0154,27/09/2010 0:00,1,0.354166667,0.772222222,0.397222222,0.711111111,0,-2.205596685,-0.116741396
190993,190,ZJE0857,27/09/2010 0:00,0,0.324305556,0.738888889,0,0,0,-0.132022843,-2.090065479
191073,191,ARL0034,28/09/2010 0:00,0,0.313888889,0.663194444,0,0,0,-0.294746786,-1.365394592
191291,191,EGD0132,28/09/2010 0:00,1,0.372916667,0.753472222,0.413888889,0.725,0,-1.478797674,-0.258656085
191437,191,HXL0968,28/09/2010 0:00,1,0.302083333,0.684722222,0.344444444,0.515277778,0,-0.817213535,-0.582788289
191502,191,JJM0203,28/09/2010 0:00,1,0.3,0.727777778,0,0,0,-1.501948833,-0.251923382
191874,191,SMB0804,28/09/2010 0:00,0,0.333333333,0.725694444,0,0,0,-0.057035513,-2.892463684
191950,191,VSS0154,28/09/2010 0:00,1,0.344444444,0.776388889,0.391666667,0.409027778,0,-2.204968691,-0.116819255
192119,192,BLS0678,29/09/2010 0:00,1,0.33125,0.672222222,0.786111111,0.795138889,2,-0.251792818,-1.502405047
192437,192,HXL0968,29/09/2010 0:00,1,0.29375,0.686805556,0.344444444,0.665972222,0,-0.817227185,-0.582777441
192502,192,JJM0203,29/09/2010 0:00,1,0.295138889,0.724305556,0.554166667,0.578472222,0,-1.503305554,-0.251535058
192630,192,MAS0025,29/09/2010 0:00,1,0.06875,0.747222222,0.070138889,0.133333333,2,-0.284736454,-1.395183563
192777,192,PSF0133,29/09/2010 0:00,1,0.372222222,0.752777778,0.38125,0.682638889,0,-1.478792071,-0.258657843
192950,192,VSS0154,29/09/2010 0:00,1,0.35,0.771527778,0.497222222,0.693055556,0,-2.20568037,-0.116731107
193058,193,AMR0400,30/09/2010 0:00,0,0.328472222,0.786805556,0,0,0,-1.092248201,-0.408662438
193083,193,ATE0869,30/09/2010 0:00,0,0.329861111,0.734027778,0.333333333,0.359722222,0,-0.132155508,-2.08912611
193119,193,BLS0678,30/09/2010 0:00,1,0.327083333,0.666666667,0,0,0,-0.250712216,-1.506187916
193134,193,BSS0369,30/09/2010 0:00,1,0.026388889,0.968055556,0.032638889,0.929861111,14,-0.365823627,-1.182945848
193437,193,HXL0968,30/09/2010 0:00,1,0.298611111,0.68125,0.311805556,0.647916667,2,-0.817226052,-0.582778394
193477,193,JBD0616,30/09/2010 0:00,0,0.328472222,0.708333333,0.336111111,0.700694444,0,-1.022378922,-0.445878088
193502,193,JJM0203,30/09/2010 0:00,1,0.292361111,0.716666667,0.495138889,0.597222222,0,-1.503285646,-0.25154072
193630,193,MAS0025,30/09/2010 0:00,1,0.322222222,0.94375,0.938888889,0.940277778,2,-0.294038266,-1.367464781
193950,193,VSS0154,30/09/2010 0:00,1,0.345138889,0.772916667,0.405555556,0.59375,0,-2.205367088,-0.116769932
194113,194,BJM0111,1/10/2010 0:00,0,0.378472222,0.770138889,0.714583333,0.739583333,0,-1.416098833,-0.277941406
194134,194,BSS0369,1/10/2010 0:00,1,0.34375,0.940972222,0.352777778,0.888194444,12,-0.365911096,-1.182747722
194502,194,JJM0203,1/10/2010 0:00,1,0.29375,0.726388889,0.398611111,0.675,0,-1.503314734,-0.251532465
194950,194,VSS0154,1/10/2010 0:00,1,0.352083333,0.773611111,0.630555556,0.65,0,-2.205749035,-0.116722621
195045,195,AKR0057,4/10/2010 0:00,1,0.335416667,0.792361111,0.594444444,0.634722222,0,-1.567232132,-0.233979315
195077,195,ASG0692,4/10/2010 0:00,0,0.375694444,0.797916667,0,0,0,-0.50722456,-0.921716809
195432,195,HVF0067,4/10/2010 0:00,0,0.333333333,0.75,0.563194444,0.688888889,0,-1.630885482,-0.217852712
195502,195,JJM0203,4/10/2010 0:00,1,0.302083333,0.727083333,0.331944444,0.717361111,1,-1.50333631,-0.251526266
195780,195,QCH0110,4/10/2010 0:00,0,0.375694444,0.75625,0,0,0,-1.415872216,-0.278014064
195831,195,RVF0201,4/10/2010 0:00,0,0.304861111,0.71875,0,0,0,-1.501951456,-0.251922637
195950,195,VSS0154,4/10/2010 0:00,1,0.352083333,0.770833333,0.441666667,0.536805556,0,-2.205292463,-0.116779052
196045,196,AKR0057,5/10/2010 0:00,1,0.323611111,0.797222222,0.528472222,0.638194444,0,-1.567200065,-0.233987704
196437,196,HXL0968,5/10/2010 0:00,1,0.29375,0.679166667,0.320138889,0.553472222,3,-0.817219079,-0.582783818
196758,196,PES0085,5/10/2010 0:00,0,0.3125,0.708333333,0,0,0,-0.112040184,-2.244395256
196780,196,QCH0110,5/10/2010 0:00,0,0.376388889,0.767361111,0,0,0,-1.41587162,-0.278014243
196950,196,VSS0154,5/10/2010 0:00,1,0.346527778,0.772222222,0.415972222,0.706944444,0,-2.205612421,-0.116739489
197045,197,AKR0057,6/10/2010 0:00,1,0.333333333,0.789583333,0.466666667,0.734722222,0,-1.567256927,-0.233972803
197136,197,BTL0226,6/10/2010 0:00,1,0.213194444,0.978472222,0.216666667,0.961111111,8,-1.567387819,-0.233938277
197437,197,HXL0968,6/10/2010 0:00,1,0.305555556,0.669444444,0.326388889,0.630555556,1,-0.817224383,-0.582779646
197469,197,IUB0565,6/10/2010 0:00,1,0.377777778,0.747916667,0.410416667,0.555555556,0,-0.929289997,-0.502252281
197477,197,JBD0616,6/10/2010 0:00,0,0.336805556,0.702083333,0.338194444,0.689583333,0,-1.02237606,-0.445879608
197575,197,KRL0501,6/10/2010 0:00,0,0.34375,0.713888889,0.407638889,0.413194444,0,-1.308851242,-0.314889133
197979,197,XHW0498,6/10/2010 0:00,1,0.344444444,0.718055556,0.439583333,0.670138889,0,-1.30889523,-0.314872772
198045,198,AKR0057,7/10/2010 0:00,1,0.332638889,0.800694444,0.529861111,0.544444444,0,-1.567112684,-0.234010816
198163,198,CCH0685,7/10/2010 0:00,0,0.372916667,0.79375,0,0,0,-0.507227778,-0.921711862
198250,198,DGF0443,7/10/2010 0:00,0,0.323611111,0.714583333,0,0,0,-0.072591692,-2.6589818
198296,198,EHD0584,7/10/2010 0:00,1,0.086805556,0.772222222,0.109722222,0.990277778,4,-0.812473536,-0.586553693
198469,198,IUB0565,7/10/2010 0:00,1,0.372222222,0.75,0.383333333,0.738888889,0,-0.929359913,-0.502206862
198502,198,JJM0203,7/10/2010 0:00,1,0.296527778,0.722916667,0.459027778,0.680555556,0,-1.503376722,-0.251514763
198592,198,LCB0664,7/10/2010 0:00,0,0.33125,0.714583333,0.348611111,0.607638889,0,-0.197440684,-1.719413519
198950,198,VSS0154,7/10/2010 0:00,1,0.345833333,0.78125,0.348611111,0.744444444,0,-2.205604792,-0.116740443
198975,198,WXH0872,7/10/2010 0:00,0,0.320833333,0.749305556,0.381944444,0.425694444,0,-0.132177442,-2.088971138
199045,199,AKR0057,8/10/2010 0:00,1,0.335416667,0.791666667,0.357638889,0.685416667,0,-1.567152381,-0.234000355
199296,199,EHD0584,8/10/2010 0:00,1,0.354166667,0.934722222,0.839583333,0.839583333,2,-0.812508166,-0.586526155
199437,199,HXL0968,8/10/2010 0:00,1,0.304861111,0.675694444,0.384722222,0.638194444,0,-0.817226946,-0.582777679
199469,199,IUB0565,8/10/2010 0:00,1,0.375,0.747916667,0.532638889,0.688888889,0,-0.929375172,-0.502196848
199660,199,MKG0711,8/10/2010 0:00,0,0.323611111,0.69375,0,0,0,-0.730747402,-0.656909645
199815,199,RLB0719,8/10/2010 0:00,0,0.329861111,0.695833333,0,0,0,-0.730747223,-0.656909704
200045,200,AKR0057,11/10/2010 0:00,1,0.334027778,0.790972222,0.364583333,0.769444444,1,-1.567244887,-0.233976007
200437,200,HXL0968,11/10/2010 0:00,1,0.309027778,0.673611111,0.328472222,0.655555556,1,-0.817226648,-0.582777917
200469,200,IUB0565,11/10/2010 0:00,1,0.377777778,0.749305556,0.733333333,0.746527778,0,-0.929447234,-0.502149701
200774,200,POB0343,11/10/2010 0:00,0,0.308333333,0.756944444,0,0,0,-0.07488402,-2.62902236
200784,200,QOS0878,11/10/2010 0:00,0,0,0,0,0,0,-0.13207455,-2.089699745
201026,201,AIB0948,12/10/2010 0:00,0,0.303472222,0.672222222,0.329861111,0.632638889,1,-0.817224741,-0.582779467
201045,201,AKR0057,12/10/2010 0:00,1,0.334027778,0.790972222,0.783333333,0.788888889,2,-1.567497969,-0.233909309
201136,201,BTL0226,12/10/2010 0:00,1,0.0875,0.790277778,0.114583333,0.122916667,2,-1.566548944,-0.234159485
201213,201,CPG0322,12/10/2010 0:00,0,0.322916667,0.654166667,0.340972222,0.35,0,-0.640213251,-0.749040425
201377,201,GZB0469,12/10/2010 0:00,0,0.335416667,0.747222222,0,0,0,-0.051765352,-2.986805916
201469,201,IUB0565,12/10/2010 0:00,1,0.377777778,0.747916667,0.46875,0.602777778,0,-0.929323792,-0.502230346
201502,201,JJM0203,12/10/2010 0:00,1,0.302083333,0.718055556,0.467361111,0.671527778,0,-1.503371119,-0.251516253
201613,201,LNS0989,12/10/2010 0:00,0,0.325,0.780555556,0,0,0,-0.047069982,-3.07956171
201740,201,OKC0107,12/10/2010 0:00,0,0.386111111,0.757638889,0,0,0,-1.415872097,-0.278014153
202045,202,AKR0057,13/10/2010 0:00,1,0.335416667,0.790972222,0.363888889,0.775,1,-1.567249537,-0.233974695
202437,202,HXL0968,13/10/2010 0:00,1,0.29375,0.675,0.364583333,0.635416667,0,-0.817225695,-0.582778573
202469,202,IUB0565,13/10/2010 0:00,1,0.36875,0.749305556,0.39375,0.622916667,0,-0.929314315,-0.502236485
202950,202,VSS0154,13/10/2010 0:00,1,0.352777778,0.770833333,0.392361111,0.745138889,0,-2.205662012,-0.116733335
203045,203,AKR0057,14/10/2010 0:00,1,0.323611111,0.79375,0.343055556,0.583333333,0,-1.567051053,-0.234027043
203136,203,BTL0226,14/10/2010 0:00,1,0.100694444,0.800694444,0.24375,0.244444444,2,-1.566726565,-0.234112605
203160,203,CCA0046,14/10/2010 0:00,1,0.020833333,0.925694444,0.025694444,0.806944444,6,-1.680630326,-0.206110105
203192,203,CJP0952,14/10/2010 0:00,0,0.300694444,0.680555556,0,0,0,-0.817148983,-0.582839429
203437,203,HXL0968,14/10/2010 0:00,1,0.300694444,0.68125,0.390972222,0.6375,0,-0.817227125,-0.5827775
203469,203,IUB0565,14/10/2010 0:00,1,0.365277778,0.757638889,0.463194444,0.629166667,0,-0.929332972,-0.502224326
203502,203,JJM0203,14/10/2010 0:00,1,0.295138889,0.723611111,0.371527778,0.704166667,0,-1.503335834,-0.251526445
203627,203,MAH0149,14/10/2010 0:00,0,0.348611111,0.694444444,0,0,0,-0.109360203,-2.267289639
203951,203,VTT0385,14/10/2010 0:00,0,0.331944444,0.667361111,0.338888889,0.628472222,0,-0.142864317,-2.01644206
204045,204,AKR0057,15/10/2010 0:00,1,0.333333333,0.800694444,0,0,0,-1.566326141,-0.234218344
204160,204,CCA0046,15/10/2010 0:00,1,0.086805556,0.952777778,0.093055556,0.951388889,8,-1.680682063,-0.206098273
204437,204,HXL0968,15/10/2010 0:00,1,0.309722222,0.673611111,0.390972222,0.639583333,0,-0.817227423,-0.582777321
204469,204,IUB0565,15/10/2010 0:00,1,0.370833333,0.749305556,0.425,0.675,0,-0.929343402,-0.502217531
204917,204,TNM0961,15/10/2010 0:00,1,0.293055556,0.683333333,0.411111111,0.588194444,0,-0.817223668,-0.582780182
205045,205,AKR0057,18/10/2010 0:00,1,0.328472222,0.800694444,0.351388889,0.549305556,0,-1.567021847,-0.234034687
205234,205,CXC0336,18/10/2010 0:00,0,0.296527778,0.760416667,0,0,0,-0.074884132,-2.629021168
205281,205,DVW0103,18/10/2010 0:00,0,0.29375,0.720138889,0,0,0,-1.008460999,-0.45378381
205289,205,EDB0714,18/10/2010 0:00,1,0.315972222,0.704861111,0.365972222,0.514583333,0,-0.73082304,-0.656839371
205469,205,IUB0565,18/10/2010 0:00,1,0.372916667,0.759027778,0.379166667,0.440277778,0,-0.929233611,-0.502289176
205502,205,JJM0203,18/10/2010 0:00,1,0.301388889,0.724305556,0,0,0,-1.501950026,-0.251923114
205654,205,MIC0726,18/10/2010 0:00,0,0.329861111,0.711111111,0,0,0,-0.128338769,-2.116564989
205917,205,TNM0961,18/10/2010 0:00,1,0.297222222,0.677083333,0.365972222,0.642361111,0,-0.81722641,-0.582778215
206045,206,AKR0057,19/10/2010 0:00,1,0.333333333,0.802083333,0.422916667,0.686805556,0,-1.567186475,-0.233991295
206289,206,EDB0714,19/10/2010 0:00,1,0.320138889,0.7,0.505555556,0.632638889,0,-0.730843902,-0.656819999
206469,206,IUB0565,19/10/2010 0:00,1,0.370833333,0.759722222,0,0,0,-0.928958833,-0.502468407
206477,206,JBD0616,19/10/2010 0:00,0,0.325,0.716666667,0.360416667,0.713888889,0,-1.022386312,-0.445873797
206502,206,JJM0203,19/10/2010 0:00,1,0.29375,0.720138889,0.30625,0.711111111,2,-1.503326178,-0.251529217
206917,206,TNM0961,19/10/2010 0:00,1,0.297222222,0.686805556,0.301388889,0.468055556,2,-0.817209065,-0.582791746
206950,206,VSS0154,19/10/2010 0:00,1,0.347916667,0.773611111,0.399305556,0.659722222,0,-2.205494165,-0.11675413
207017,207,ADD0846,20/10/2010 0:00,0,0.354166667,0.814583333,0,0,0,-0.095375985,-2.397237301
207045,207,AKR0057,20/10/2010 0:00,1,0.330555556,0.798611111,0.686111111,0.6875,0,-1.567329049,-0.233953744
207289,207,EDB0714,20/10/2010 0:00,1,0.324305556,0.697916667,0.583333333,0.689583333,0,-0.730854571,-0.656810105
207437,207,HXL0968,20/10/2010 0:00,1,0.302083333,0.681944444,0.347222222,0.678472222,0,-0.817228556,-0.582776487
207469,207,IUB0565,20/10/2010 0:00,1,0.372916667,0.755555556,0.397916667,0.644444444,0,-0.929323435,-0.502230585
207716,207,NKP0236,20/10/2010 0:00,0,0.324305556,0.75,0,0,0,-1.630175352,-0.218025744
207802,207,RGG0064,20/10/2010 0:00,1,0.294444444,0.998611111,0.915972222,0.925,2,-0.234023362,-1.567064881
207917,207,TNM0961,20/10/2010 0:00,1,0.297222222,0.685416667,0.397916667,0.420833333,0,-0.817207813,-0.582792819
208045,208,AKR0057,21/10/2010 0:00,1,0.334027778,0.789583333,0.743055556,0.764583333,1,-1.567443371,-0.233923644
208152,208,CAH0936,21/10/2010 0:00,0,0,0,0,0,0,-0.145504251,-1.999420524
208178,208,CGB0637,21/10/2010 0:00,0,0.390972222,0.88125,0.421527778,0.790972222,2,-1.06040442,-0.425130814
208289,208,EDB0714,21/10/2010 0:00,1,0.315277778,0.7,0.370833333,0.651388889,0,-0.730837762,-0.656825662
208292,208,EGD0409,21/10/2010 0:00,0,0,0,0,0,0,-0.925296903,-0.504866302
208469,208,IUB0565,21/10/2010 0:00,1,0.377777778,0.748611111,0.440972222,0.618055556,0,-0.929323375,-0.502230585
208802,208,RGG0064,21/10/2010 0:00,1,0.307638889,0.634027778,0,0,0,-0.230910361,-1.578959942
208877,208,SMY0792,21/10/2010 0:00,0,0.345833333,0.721527778,0.352777778,0.438194444,0,-0.057206091,-2.88956213
208917,208,TNM0961,21/10/2010 0:00,1,0.302083333,0.677083333,0.307638889,0.445138889,2,-0.817207515,-0.582793057
209045,209,AKR0057,22/10/2010 0:00,1,0.335416667,0.789583333,0.363194444,0.652777778,0,-1.567125559,-0.234007418
209134,209,BSS0369,22/10/2010 0:00,0,0,0,0,0,0,-0.364998728,-1.184815764
209179,209,CGF0337,22/10/2010 0:00,0,0.30625,0.757638889,0,0,0,-0.074884132,-2.62902236
209289,209,EDB0714,22/10/2010 0:00,1,0.327083333,0.695138889,0.46875,0.504861111,0,-0.730828404,-0.656834424
209421,209,HRB0351,22/10/2010 0:00,0,0.340277778,0.75,0,0,0,-0.546218455,-0.865444839
209469,209,IUB0565,22/10/2010 0:00,1,0.375,0.748611111,0.391666667,0.40625,0,-0.929223359,-0.502295852
209578,209,KSH0569,22/10/2010 0:00,0,0.377083333,0.747222222,0,0,0,-0.928959846,-0.502467811
209713,209,NJC0705,22/10/2010 0:00,0,0.324305556,0.697916667,0,0,0,-0.730747223,-0.656909704
209802,209,RGG0064,22/10/2010 0:00,1,0.303472222,0.629166667,0.100694444,0.121527778,2,-0.231366754,-1.577205062
209917,209,TNM0961,22/10/2010 0:00,1,0.302083333,0.677083333,0.320138889,0.629166667,1,-0.817223787,-0.582780182
209950,209,VSS0154,22/10/2010 0:00,1,0.354166667,0.770833333,0.428472222,0.753472222,2,-2.205770254,-0.116719969
210045,210,AKR0057,25/10/2010 0:00,1,0.334722222,0.790277778,0.405555556,0.772916667,2,-1.567280889,-0.233966485
210109,210,BIH0745,25/10/2010 0:00,0,0,0,0,0,0,-0.128397062,-2.116139174
210213,210,CPG0322,25/10/2010 0:00,0,0.331944444,0.650694444,0,0,0,-0.640101552,-0.749165058
210227,210,CTA0020,25/10/2010 0:00,0,0.333333333,0.75,0.384722222,0.741666667,0,-0.205028594,-1.685369015
210289,210,EDB0714,25/10/2010 0:00,1,0.323611111,0.694444444,0.425,0.452083333,0,-0.730820358,-0.656841993
210437,210,HXL0968,25/10/2010 0:00,1,0.306944444,0.672916667,0.425,0.609722222,0,-0.817226529,-0.582777977
210469,210,IUB0565,25/10/2010 0:00,1,0.376388889,0.75,0.420138889,0.675,0,-0.929341972,-0.502218544
210624,210,MAD0496,25/10/2010 0:00,0,0,0,0,0,0,-1.308780789,-0.31491515
210681,210,MSG0839,25/10/2010 0:00,0,0.355555556,0.8125,0,0,0,-0.095376089,-2.397236824
210847,210,SBN0971,25/10/2010 0:00,0,0.291666667,0.674305556,0,0,0,-0.817149103,-0.582839131
210893,210,SVL0940,25/10/2010 0:00,0,0.302777778,0.676388889,0,0,0,-0.145396739,-2.00010705
210917,210,TNM0961,25/10/2010 0:00,1,0.302083333,0.677083333,0.327777778,0.520833333,2,-0.817215443,-0.582786798
211045,211,AKR0057,26/10/2010 0:00,1,0.325694444,0.792361111,0.376388889,0.774305556,2,-1.56726706,-0.233970165
211289,211,EDB0714,26/10/2010 0:00,1,0.322222222,0.700694444,0.470138889,0.474305556,0,-0.730825245,-0.656837404
211469,211,IUB0565,26/10/2010 0:00,1,0.365972222,0.759027778,0.426388889,0.438194444,0,-0.929244399,-0.502282083
211777,211,PSF0133,26/10/2010 0:00,0,0,0,0,0,0,-1.478728533,-0.258676529
211917,211,TNM0961,26/10/2010 0:00,1,0.29375,0.686805556,0.368055556,0.540277778,0,-0.817217052,-0.582785487
212009,212,ABC0174,27/10/2010 0:00,1,0.324305556,0.65625,0.339583333,0.613888889,0,-0.640266836,-0.748980761
212045,212,AKR0057,27/10/2010 0:00,1,0.328472222,0.790277778,0.440277778,0.720138889,0,-1.567229629,-0.23397997
212289,212,EDB0714,27/10/2010 0:00,1,0.324305556,0.696527778,0.616666667,0.618055556,0,-0.730849206,-0.656815171
212469,212,IUB0565,27/10/2010 0:00,1,0.377777778,0.757638889,0.561111111,0.563888889,0,-0.929328918,-0.502227068
212802,212,RGG0064,27/10/2010 0:00,1,0.122916667,0.634722222,0.125,0.126388889,2,-0.231448472,-1.576891422
212917,212,TNM0961,27/10/2010 0:00,1,0.302083333,0.677083333,0.421527778,0.447916667,0,-0.817211628,-0.582789779
213009,213,ABC0174,28/10/2010 0:00,1,0.323611111,0.65625,0,0,0,-0.640101433,-0.749165177
213027,213,AIH0675,28/10/2010 0:00,0,0.331944444,0.670833333,0,0,0,-0.250710905,-1.506192446
213045,213,AKR0057,28/10/2010 0:00,1,0.325,0.792361111,0.336111111,0.353472222,0,-1.566835046,-0.234084025
213221,213,CSB0080,28/10/2010 0:00,0,0.325694444,0.711111111,0,0,0,-0.169399425,-1.858999968
213289,213,EDB0714,28/10/2010 0:00,1,0.321527778,0.699305556,0,0,0,-0.730747283,-0.656909704
213437,213,HXL0968,28/10/2010 0:00,1,0.296527778,0.683333333,0.310416667,0.670833333,3,-0.817229092,-0.58277595
213469,213,IUB0565,28/10/2010 0:00,1,0.365972222,0.75,0.368055556,0.608333333,0,-0.929302156,-0.502244532
213829,213,RUM0880,28/10/2010 0:00,0,0.322222222,0.743055556,0.374305556,0.7125,0,-0.132245436,-2.088489532
213917,213,TNM0961,28/10/2010 0:00,1,0.300694444,0.6875,0.340277778,0.657638889,0,-0.817226112,-0.582778335
214004,214,AAM0658,29/10/2010 0:00,1,0.004166667,0.888194444,0.0625,0.208333333,2,-1.060073137,-0.42530635
214009,214,ABC0174,29/10/2010 0:00,1,0.323611111,0.663888889,0,0,0,-0.640101016,-0.749165535
214043,214,AKH0758,29/10/2010 0:00,0,0.352083333,0.689583333,0,0,0,-0.370948941,-1.171438456
214045,214,AKR0057,29/10/2010 0:00,1,0.324305556,0.793055556,0.373611111,0.663888889,0,-1.567141891,-0.234003186
214255,214,DIB0081,29/10/2010 0:00,0,0,0,0,0,0,-0.16953668,-1.858256936
214289,214,EDB0714,29/10/2010 0:00,1,0.321527778,0.7,0.366666667,0.597222222,0,-0.730831742,-0.656831205
214469,214,IUB0565,29/10/2010 0:00,1,0.375694444,0.759722222,0.456944444,0.504166667,0,-0.929278731,-0.502259731
214897,214,TAP0551,29/10/2010 0:00,1,0.193055556,0.861805556,0.224305556,0.238888889,2,-1.26031363,-0.333467811
214917,214,TNM0961,29/10/2010 0:00,1,0.297916667,0.683333333,0.572222222,0.595138889,0,-0.817232788,-0.582773149
214950,214,VSS0154,29/10/2010 0:00,1,0.354166667,0.770833333,0.415277778,0.694444444,0,-2.205584764,-0.116742887
215009,215,ABC0174,1/11/2010 0:00,1,0.325,0.654166667,0.423611111,0.446527778,0,-0.640242696,-0.749007642
215045,215,AKR0057,1/11/2010 0:00,1,0.334027778,0.790277778,0.402083333,0.772916667,2,-1.56727922,-0.233966947
215137,215,BTL0722,1/11/2010 0:00,0,0.324305556,0.697916667,0,0,0,-0.730747223,-0.656909704
215289,215,EDB0714,1/11/2010 0:00,1,0.325694444,0.696527778,0.398611111,0.522916667,0,-0.73082608,-0.656836689
215322,215,EZT0640,1/11/2010 0:00,0,0.386805556,0.884722222,0,0,0,-1.059937596,-0.425378203
215469,215,IUB0565,1/11/2010 0:00,1,0.375694444,0.75,0.574305556,0.59375,0,-0.92934531,-0.50221622
215699,215,NBH0256,1/11/2010 0:00,0,0.325,0.697916667,0,0,0,-0.112040825,-2.244389057
215848,215,SBQ0786,1/11/2010 0:00,0,0.351388889,0.714583333,0,0,0,-0.114526242,-2.223668337
215893,215,SVL0940,1/11/2010 0:00,0,0.303472222,0.676388889,0,0,0,-0.145396635,-2.000107288
215917,215,TNM0961,1/11/2010 0:00,1,0.302083333,0.677083333,0,0,0,-0.817148983,-0.58283931
216009,216,ABC0174,2/11/2010 0:00,1,0.322916667,0.654861111,0.5625,0.625,0,-0.640295625,-0.748948812
216131,216,BSA0431,2/11/2010 0:00,0,0.322916667,0.713888889,0,0,0,-0.072591692,-2.658980846
216289,216,EDB0714,2/11/2010 0:00,1,0.316666667,0.699305556,0.554166667,0.583333333,0,-0.730841756,-0.656821966
216469,216,IUB0565,2/11/2010 0:00,1,0.374305556,0.754861111,0.524305556,0.570833333,0,-0.929323316,-0.502230644
216508,216,JLW0053,2/11/2010 0:00,0,0.33125,0.798611111,0,0,0,-0.77119267,-0.620754361
216802,216,RGG0064,2/11/2010 0:00,0,0.297222222,0.643055556,0,0,0,-0.230907902,-1.578969717
216917,216,TNM0961,2/11/2010 0:00,1,0.300694444,0.681944444,0.520833333,0.634027778,0,-0.817233622,-0.582772493
217009,217,ABC0174,3/11/2010 0:00,1,0.324305556,0.65625,0.35625,0.561111111,0,-0.640258014,-0.748990536
217289,217,EDB0714,3/11/2010 0:00,1,0.324305556,0.700694444,0.393055556,0.404861111,0,-0.730813265,-0.65684849
217469,217,IUB0565,3/11/2010 0:00,1,0.375694444,0.747222222,0.440972222,0.713194444,0,-0.929363251,-0.502204716
217492,217,JFC0757,3/11/2010 0:00,0,0.359027778,0.6875,0,0,0,-0.370948941,-1.171438456
217682,217,MSH0040,3/11/2010 0:00,0,0.305555556,0.825694444,0,0,0,-1.680410266,-0.206160456
217917,217,TNM0961,3/11/2010 0:00,1,0.302083333,0.677083333,0.45625,0.570833333,0,-0.817224503,-0.582779527
218009,218,ABC0174,4/11/2010 0:00,1,0.315277778,0.65625,0.329166667,0.616666667,1,-0.640268683,-0.748978555
218201,218,CLF0852,4/11/2010 0:00,0,0.324305556,0.738194444,0,0,0,-0.132022947,-2.090065241
218289,218,EDB0714,4/11/2010 0:00,1,0.322916667,0.692361111,0,0,0,-0.730747461,-0.656909585
218469,218,IUB0565,4/11/2010 0:00,1,0.377777778,0.748611111,0.534027778,0.644444444,0,-0.929356813,-0.502208829
218678,218,MPM0220,4/11/2010 0:00,1,0.180555556,0.914583333,0.332638889,0.811111111,5,-1.68066144,-0.206103027
218689,218,MVF0594,4/11/2010 0:00,0,0.356944444,0.768055556,0,0,0,-0.812257648,-0.58672595
218917,218,TNM0961,4/11/2010 0:00,1,0.302083333,0.677083333,0.322222222,0.584722222,1,-0.817219794,-0.582783222
219009,219,ABC0174,5/11/2010 0:00,1,0.322916667,0.655555556,0.375694444,0.580555556,0,-0.640264392,-0.748983562
219260,219,DJB0159,5/11/2010 0:00,0,0.295833333,0.677083333,0,0,0,-0.622802138,-0.768817544
219289,219,EDB0714,5/11/2010 0:00,1,0.31875,0.697916667,0.366666667,0.642361111,0,-0.73083663,-0.656826794
219469,219,IUB0565,5/11/2010 0:00,1,0.375694444,0.748611111,0.405555556,0.708333333,0,-0.929352462,-0.50221163
219678,219,MPM0220,5/11/2010 0:00,1,0.075694444,0.908333333,0.077083333,0.849305556,8,-1.680658937,-0.206103519
219917,219,TNM0961,5/11/2010 0:00,1,0.298611111,0.677083333,0.366666667,0.617361111,0,-0.817224085,-0.582779944
220009,220,ABC0174,8/11/2010 0:00,1,0.325,0.654861111,0.377083333,0.596527778,0,-0.640267789,-0.748979688
220074,220,ASB0796,8/11/2010 0:00,0,0.34375,0.727083333,0,0,0,-0.057034276,-2.89248538
220079,220,ASM0575,8/11/2010 0:00,0,0.345833333,0.772222222,0,0,0,-0.812257648,-0.586725891
220289,220,EDB0714,8/11/2010 0:00,1,0.321527778,0.690972222,0.534027778,0.538888889,0,-0.730836093,-0.656827271
220917,220,TNM0961,8/11/2010 0:00,1,0.292361111,0.681944444,0.359027778,0.588888889,0,-0.817221105,-0.582782328
221009,221,ABC0174,9/11/2010 0:00,1,0.321527778,0.65625,0,0,0,-0.640101552,-0.749165177
221289,221,EDB0714,9/11/2010 0:00,1,0.329861111,0.693055556,0.391666667,0.407638889,0,-0.730813682,-0.656848192
221361,221,GHL0460,9/11/2010 0:00,1,0.269444444,0.749305556,0.280555556,0.295833333,2,-0.051781766,-2.986495972
221917,221,TNM0961,9/11/2010 0:00,1,0.302083333,0.677083333,0.622222222,0.632638889,0,-0.817238808,-0.582768261
222009,222,ABC0174,10/11/2010 0:00,1,0.314583333,0.655555556,0.434027778,0.488888889,0,-0.640252769,-0.748996496
222100,222,BCR0581,10/11/2010 0:00,0,0.346527778,0.779166667,0,0,0,-0.812257349,-0.586726248
